stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
"Glienicke, Kirche",autobus,7,19710_east,"52.63062737,13.31286192",,,,,,,,1971329.0,,,east,
Elsässerstr.,autobus,7,19711_east,"52.63337295,13.34510342",,,,,,,,1971250.0,,,east,
"Schildow, Kirche",autobus,7,19712_east,"52.63581867,13.37771917",,,,,,,,1971965.0,,,east,
"Blankenfelde, Hauptstr.",autobus,7,19713_east,"52.63002535,13.38262328",,,,,,,,1971136.0,Blankenfelde,Pankow,east,13159
Industriebahn,autobus,7,19714_east,"52.61860431,13.39039578",,,,,,,,1971486.0,Blankenfelde,Pankow,east,13159
Nordend,autobus,7,19715_east,"52.59006569,13.40174057",,,,,,,,1971731.0,Rosenthal,Pankow,east,13158
Kurt-Fischer-Platz,autobus,7,19716_east,"52.57973293,13.39833073",,,,,,,,1971579.0,Niederschönhausen,Pankow,east,13156
"Pankow, Rathaus",autobus,7,19717_east,"52.56953909,13.40418644",,,,,,,,1971777.0,Pankow,Pankow,east,13187
U-Bhf. Pankow,autobus,7,19718_east,"52.56721534,13.41219922",,,,,,,,19711140.0,Pankow,Pankow,east,13187
Mahlsdorferallee,autobus,8,19719_east,"52.47821522,13.62080081",,,,,,,,1971663.0,,,east,
Hultschinerdamm,autobus,8,197110_east,"52.47711374,13.60059814",,,,,,,,1971470.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
Sadowastr.,autobus,8,197111_east,"52.48267547,13.58483307",,,,,,,,1971958.0,Mahlsdorf,Marzahn-Hellersdorf,east,12621
Köpenickerstr.,autobus,8,197112_east,"52.48661965,13.56035513",,,,,,,,1971594.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Oberfeldstr.,autobus,8,197113_east,"52.50917456,13.55329997",,,,,,,,1971735.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Am Tierpark,autobus,8,197114_east,"52.50960268,13.51897760",,,,,,,,197153.0,Friedrichsfelde,Lichtenberg,east,10315
U-Bhf. Friedrichsfelde,autobus,8,197115_east,"52.50624112,13.51285306",,,,,,,,19711120.0,Friedrichsfelde,Lichtenberg,east,10315
Kurischestr.,autobus,9,197116_east,"52.53541469,13.43908579",,,,,,,,1971578.0,Prenzlauer Berg,Pankow,east,10407
Hufelandstr.,autobus,9,197117_east,"52.53302774,13.42935531",,,,,,,,1971469.0,Prenzlauer Berg,Pankow,east,10405
Königstor,autobus,9,197118_east,"52.52520269,13.41983499",,,,,,,,1971588.0,Mitte,Mitte,east,10178
Hans-Beimlerstr.,autobus,9,197119_east,"52.52515376,13.41990595",,,,,,,,1971388.0,Mitte,Mitte,east,10178
Breitestr.,autobus,9,197120_east,"52.51406755,13.40574007",,,,,,,,1971153.0,Mitte,Mitte,east,10179
Charlottenstr.,autobus,9,197121_east,"52.51488332,13.39112662",,,,,,,,1971194.0,Mitte,Mitte,east,10117
Otto-Grotewohlstr.,autobus,9,197122_east,"52.51648504,13.38074919",,,,,,,,1971769.0,Mitte,Mitte,east,10117
Arkonaplatz,autobus,16,197123_east,"52.53753415,13.40176762",,,,,,,,197162.0,Mitte,Mitte,east,10435
Brunnenstr.,autobus,16,197124_east,"52.53262273,13.39887552",,,,,,,,1971166.0,Mitte,Mitte,east,10115
Rosenthalerplatz,autobus,16,197125_east,"52.52967295,13.40142893",,,,,,,,1971890.0,Mitte,Mitte,east,10119
Alexanderplatz,autobus,16,197126_east,"52.52005247,13.41395724",Q65548996+nan,,,,,,,197113.0,Mitte,Mitte,east,10178
S-Bhf. Jannowitzbr.,autobus,16,197127_east,"52.51476200,13.41800446",,,,,,,,1971927.0,Mitte,Mitte,east,10179
Annenstr.,autobus,16,197128_east,"52.50661087,13.41780312",,,,,,,,197159.0,Mitte,Mitte,east,10179
Adalbertstr.,autobus,16,197129_east,"52.50548700,13.42221404",,,,,,,,19712.0,Mitte,Mitte,east,10179
Adalbertstr.,autobus,18,197130_east,"52.50548700,13.42221404",,,,,,,,19712.0,Mitte,Mitte,east,10179
S-Bhf. Jannowitzbrücke,autobus,18,197131_east,"52.51486586,13.41796028",,,,,,,,1971928.0,Mitte,Mitte,east,10179
Alexanderplatz,autobus,18,197132_east,"52.52005247,13.41395724",Q65548996+nan,,,,,,,197113.0,Mitte,Mitte,east,10178
Charlottenstr. Ecke Französischestr.,autobus,18,197133_east,"52.51487005,13.39112326",,,,,,,,1971195.0,Mitte,Mitte,east,10117
Bhf. Friedrichstr.,autobus,18,197134_east,"52.52056066,13.38823192",,,,,,,,1971109.0,Mitte,Mitte,east,10117
Schumannstr. Ecke Reinhardtstr.,autobus,18,197135_east,"52.52325899,13.38382070",,,,,,,,1971984.0,Mitte,Mitte,east,10117
Robert-Koch-Platz,autobus,18,197136_east,"52.52757051,13.37877230",,,,,,,,1971882.0,Mitte,Mitte,east,10115
"Hessenwinkel, Lutherstr.",autobus,22,197137_east,"52.43013677,13.73098778",,,,,,,,1971439.0,Rahnsdorf,Treptow-Köpenick,east,12589
Fahlenbergstr.,autobus,22,197138_east,"52.43147015,13.71870886",,,,,,,,1980346.0,Rahnsdorf,Treptow-Köpenick,east,12589
S-Bhf. Wilhelmshagen,autobus,22,197139_east,"52.43886122,13.72106025",,,,,,,,1971949.0,Rahnsdorf,Treptow-Köpenick,east,12589
Zentralschule,autobus,22,197140_east,"52.43465069,13.70369221",,,,,,,,19711278.0,Rahnsdorf,Treptow-Köpenick,east,12589
Waldschänke,autobus,22,197141_east,"52.44331814,13.68593963",,,,,,,,19711185.0,Rahnsdorf,Treptow-Köpenick,east,12589
S-Bhf. Rahnsdorf,autobus,22,197142_east,"52.45162837,13.69157910",,,,,,,,1971943.0,Rahnsdorf,Treptow-Köpenick,east,12589
Hamburgerstr.,autobus,22,197143_east,"52.45967576,13.70340863",,,,,,,,1971387.0,,,east,
"Fichtenau, Post",autobus,22,197144_east,"52.46613932,13.69970161",,,,,,,,1971275.0,,,east,
Falkenhöhe,autobus,23,197145_east,"52.40050703,13.53822948",,,,,,,,1971265.0,,,east,
S-Bhf. Grünbergallee,autobus,23,197146_east,"52.39982233,13.54017097",,,,,,,,1971926.0,Altglienicke,Treptow-Köpenick,east,12524
S-Bhf. Altglienicke,autobus,23,197147_east,"52.40840520,13.55881617",,,,,,,,1971913.0,Altglienicke,Treptow-Köpenick,east,12524
Wolfmarsteig,autobus,23,197148_east,"52.41268952,13.53660263",,,,,,,,19711259.0,Altglienicke,Treptow-Köpenick,east,12524
Schönefelderchaussee,autobus,23,197149_east,"52.40977888,13.52697490",,,,,,,,19761374.0,Altglienicke,Treptow-Köpenick,east,12524
"Altglienicke, Kirche",autobus,23,197150_east,"52.42184573,13.53940770",,,,,,,,197142.0,Altglienicke,Treptow-Köpenick,east,12524
Kanalbrücke,autobus,23,197151_east,"52.42511716,13.54513738",,,,,,,,1976720.0,Adlershof,Treptow-Köpenick,east,12489
VEB Bautransporte,autobus,26,197152_east,"52.44295542,13.51951909",,,,,,,,19711169.0,Johannisthal,Treptow-Köpenick,east,12487
Bhf. Schöneweide,autobus,26,197153_east,"52.45374952,13.51020040",,,,,,,,1971115.0,Niederschöneweide,Treptow-Köpenick,east,12487
S-Bhf. Kaulsdorf,autobus,27,197154_east,"52.51244831,13.58958284",,,,,,,,19761299.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Chemnitzerstr.,autobus,27,197155_east,"52.50512886,13.58158505",,,,,,,,1976283.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Jägerstr.,autobus,27,197156_east,"52.48596831,13.57416719",,,,,,,,1971506.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Gehsenerstr.,autobus,27,197157_east,"52.46321578,13.58365869",,,,,,,,1971321.0,Köpenick,Treptow-Köpenick,east,12555
S-Bhf. Köpenick,autobus,27,197158_east,"52.45882190,13.57956468",,,,,,,,1971931.0,Köpenick,Treptow-Köpenick,east,12555
Lindenstr. Ecke Bahnhofstr.,autobus,27,197159_east,"52.45100062,13.57206056",,,,,,,,1971635.0,Köpenick,Treptow-Köpenick,east,12555
Schloßplatz,autobus,27,197160_east,"52.44444072,13.57513262",,,,,,,,1971973.0,Köpenick,Treptow-Köpenick,east,12555
Wendenschloßstr.,autobus,27,197161_east,"52.44265529,13.58213941",,,,,,,,19761701.0,Köpenick,Treptow-Köpenick,east,12555
"Krankenhaus, Köpenick",autobus,27,197162_east,"52.43883960,13.59207630",,,,,,,,1984813.0,Köpenick,Treptow-Köpenick,east,12559
Müggelturm,autobus,27,197163_east,"52.42940100,13.61606553",,,,,,,,1971714.0,Köpenick,Treptow-Köpenick,east,12559
Müggelheim,autobus,27,197164_east,"52.41018331,13.66589753",,,,,,,,1971711.0,Müggelheim,Treptow-Köpenick,east,12559
Chemnitzerstr.,autobus,27E,197165_east,"52.50512886,13.58158505",,,,,,,,1976283.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
Jägerstr.,autobus,27E,197166_east,"52.48596831,13.57416719",,,,,,,,1971506.0,Kaulsdorf,Marzahn-Hellersdorf,east,12621
S-Bhf. Köpenick,autobus,27E,197167_east,"52.45882190,13.57956468",,,,,,,,1971931.0,Köpenick,Treptow-Köpenick,east,12555
Lindenstr. Ecke Bahnhofstr.,autobus,27E,197168_east,"52.45100062,13.57206056",,,,,,,,1971635.0,Köpenick,Treptow-Köpenick,east,12555
Schloßplatz,autobus,27E,197169_east,"52.44444072,13.57513262",,,,,,,,1971973.0,Köpenick,Treptow-Köpenick,east,12555
"Krankenhaus, Köpenick",autobus,27E,197170_east,"52.43883960,13.59207630",,,,,,,,1984813.0,Köpenick,Treptow-Köpenick,east,12559
Müggelturm,autobus,27E,197171_east,"52.42940100,13.61606553",,,,,,,,1971714.0,Köpenick,Treptow-Köpenick,east,12559
Müggelheim,autobus,27E,197172_east,"52.41018331,13.66589753",,,,,,,,1971711.0,Müggelheim,Treptow-Köpenick,east,12559
Ostbahnhof,autobus,30,197173_east,"52.50976671,13.43372198",,,,,,,,1971762.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Warschauerstr.,autobus,30,197174_east,"52.51243227,13.45259884",,,,,,,,19711199.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Holteistr.,autobus,30,197175_east,"52.50859354,13.46628815",,,,,,,,1971461.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
S-Bhf. Rummelsburg,autobus,30,197176_east,"52.50179539,13.47802858",,,,,,,,1971945.0,Rummelsburg,Lichtenberg,east,10317
Schlichtallee,autobus,30,197177_east,"52.50240918,13.48669425",,,,,,,,1971969.0,Rummelsburg,Lichtenberg,east,10317
Bhf. Lichtenberg,autobus,30,197178_east,"52.51128756,13.49959112",,,,,,,,1971112.0,Rummelsburg,Lichtenberg,east,10317
VEB Elektrokohle,autobus,30,197180_east,"52.52657182,13.49026938",,,,,,,,19711171.0,Lichtenberg,Lichtenberg,east,10365
Roederplatz,autobus,30,197181_east,"52.52671389,13.47966235",,,,,,,,1971885.0,Fennpfuhl,Lichtenberg,east,10369
U-Bhf. Luxemburgplatz,autobus,30,197184_east,"52.52797823,13.41037278",,,,,,,,19711133.0,Mitte,Mitte,east,10178
Rosenthalerplatz,autobus,30,197185_east,"52.52967295,13.40142893",,,,,,,,1971890.0,Mitte,Mitte,east,10119
Robert-Koch-Platz,autobus,30,197186_east,"52.52757051,13.37877230",,,,,,,,1971882.0,Mitte,Mitte,east,10115
S-Bhf. Buch,autobus,31,197187_east,"52.63683138,13.49252086",,,,,,,,1971917.0,Buch,Pankow,east,13125
Karowerstr.,autobus,31,197188_east,"52.63265719,13.50019714",,,,,,,,1971528.0,Buch,Pankow,east,13125
Alt-Karow,autobus,31,197189_east,"52.60931229,13.48126585",,,,,,,,197122.0,Karow,Pankow,east,13125
Blankenburg,autobus,31,197190_east,"52.58148764,13.44517140",,,,,,,,1971133.0,Blankenburg,Pankow,east,13129
"Heinersdorf, Kirche",autobus,31,197191_east,"52.56826376,13.44060190",,,,,,,,1971420.0,Heinersdorf,Pankow,east,13089
Prenzlauer Promenade,autobus,31,197192_east,"52.55167517,13.43032601",,,,,,,,1971821.0,Prenzlauer Berg,Pankow,east,13086
Ostseestr.,autobus,31,197193_east,"52.54785806,13.43852996",,,,,,,,1971768.0,Prenzlauer Berg,Pankow,east,10409
Hans-Beimlerstr.,autobus,32,197194_east,"52.52515376,13.41990595",,,,,,,,1971388.0,Mitte,Mitte,east,10178
Leninplatz,autobus,32,197195_east,"52.52323900,13.43359458",,,,,,,,1971612.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10249
Karl-Marx-Allee,autobus,32,197196_east,"52.51831920,13.43000366",,,,,,,,1971518.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Ostbahnhof,autobus,32,197197_east,"52.50976671,13.43372198",,,,,,,,1971762.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
S-Bhf. Jannowitzbrücke,autobus,32,197198_east,"52.51486586,13.41796028",,,,,,,,1971928.0,Mitte,Mitte,east,10179
Spittelmarkt,autobus,32,197199_east,"52.51130560,13.40143797",,,,,,,,19711040.0,Mitte,Mitte,east,10117
U-Bhf. Thälmannplatz,autobus,32,1971100_east,"52.51143283,13.38345010",,,,,,,,19711152.0,Mitte,Mitte,east,10117
Alt-Stralau,autobus,34,1971101_east,"52.49250215,13.47790175",,,,,,,,197137.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Friedrich-Jungestr.,autobus,34,1971102_east,"52.49382897,13.47157287",,,,,,,,1971293.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Corinthstr.,autobus,34,1971103_east,"52.49877913,13.46554751",,,,,,,,1971201.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Modersohnstr.,autobus,34,1971104_east,"52.50191344,13.45784635",,,,,,,,1971698.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Warschauerstr.,autobus,34,1971105_east,"52.51243227,13.45259884",,,,,,,,19711199.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10245
Grünbergerstr.,autobus,34,1971106_east,"52.51247914,13.45260837",,,,,,,,1971367.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
U-Bhf. Marchlewskistr.,autobus,34,1971107_east,"52.51694156,13.44263127",,,,,,,,19711135.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Pirolstr.,autobus,35,1971108_east,"52.49453185,13.55501571",,,,,,,,1971804.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Dohlengrund,autobus,35,1971109_east,"52.49817919,13.56339788",,,,,,,,1971225.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Oberfeldstr.,autobus,35,1971110_east,"52.50917456,13.55329997",,,,,,,,1971735.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Am Tierpark,autobus,35,1971111_east,"52.50960268,13.51897760",,,,,,,,197153.0,Friedrichsfelde,Lichtenberg,east,10315
U-Bhf. Friedrichsfelde,autobus,35,1971112_east,"52.50624112,13.51285306",,,,,,,,19711120.0,Friedrichsfelde,Lichtenberg,east,10315
Lincolnstr.,autobus,35,1971113_east,"52.50195493,13.50196650",,,,,,,,1971631.0,Friedrichsfelde,Lichtenberg,east,10315
S-Bhf. Nöldnerplatz,autobus,35,1971114_east,"52.50326620,13.48429373",,,,,,,,1971937.0,Rummelsburg,Lichtenberg,east,10317
Zentralflughafen,autobus,36,1971115_east,"52.39057738,13.51559457",,,,,,,,19711276.0,,,east,
Bhf. Schönefeld,autobus,36,1971116_east,"52.38192403,13.51154508",,,,,,,,1971114.0,,,east,
S-Bhf. Grünbergallee,autobus,36,1971117_east,"52.39982233,13.54017097",,,,,,,,1971926.0,Altglienicke,Treptow-Köpenick,east,12524
"Bohnsdorf, Kirche",autobus,36,1971118_east,"52.39948771,13.55557443",,,,,,,,1971143.0,Bohnsdorf,Treptow-Köpenick,east,12526
Gartenstadtweg,autobus,36,1971119_east,"52.41231391,13.56660268",,,,,,,,1971314.0,Bohnsdorf,Treptow-Köpenick,east,12524
S-Bhf. Grünau,autobus,36,1971120_east,"52.41361516,13.57379629",,,,,,,,1971924.0,Grünau,Treptow-Köpenick,east,12527
Bhf. Lichtenberg,autobus,37,1971121_east,"52.51128756,13.49959112",,,,,,,,1971112.0,Rummelsburg,Lichtenberg,east,10317
Am Tierpark,autobus,37,1971122_east,"52.50960268,13.51897760",,,,,,,,197153.0,Friedrichsfelde,Lichtenberg,east,10315
S-Bhf. Biesdorf,autobus,37,1971123_east,"52.51343259,13.55538728",,,,,,,,1971916.0,Biesdorf,Marzahn-Hellersdorf,east,12683
Boschpolerstr.,autobus,37,1971124_east,"52.52812259,13.54886933",,,,,,,,1971150.0,Marzahn,Marzahn-Hellersdorf,east,12681
Alt-Marzahn,autobus,37,1971125_east,"52.54211668,13.56385484",,,,,,,,197132.0,Marzahn,Marzahn-Hellersdorf,east,12685
Marzahnerchaussee,autobus,37,1971126_east,"52.53978689,13.53943029",,,,,,,,1971684.0,Marzahn,Marzahn-Hellersdorf,east,12681
Bürknersfelde,autobus,37,1971127_east,"52.53888981,13.53415938",,,,,,,,1971188.0,Marzahn,Marzahn-Hellersdorf,east,12681
Dingelstädterstr.,autobus,37,1971128_east,"52.53587673,13.52191373",,,,,,,,1971223.0,Marzahn,Marzahn-Hellersdorf,east,12681
Weißenseerweg,autobus,37,1971129_east,"52.53305920,13.47625284",,,,,,,,19711213.0,Fennpfuhl,Lichtenberg,east,10367
S-Bhf. Leninallee,autobus,37,1971130_east,"52.52851327,13.45560255",,,,,,,,1971933.0,Prenzlauer Berg,Pankow,east,10407
"Wartenberg, Siedlung",autobus,39,1971132_east,"52.58393196,13.53076034",,,,,,,,19711202.0,Wartenberg,Lichtenberg,east,13059
Lindenbergerstr.,autobus,39,1971133_east,"52.57864777,13.51973511",,,,,,,,1976890.0,Wartenberg,Lichtenberg,east,13059
Falkenbergerchaussee,autobus,39,1971134_east,"52.56581423,13.51192462",,,,,,,,1976371.0,Neu-Hohenschönhausen,Lichtenberg,east,13051
Falkenbergerstr.,autobus,39,1971135_east,"52.55648662,13.48662123",,,,,,,,1971261.0,Weißensee,Pankow,east,13088
Ostbahnhof,autobus,40,1971136_east,"52.50976671,13.43372198",,,,,,,,1971762.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Karl-Marx-Allee,autobus,40,1971137_east,"52.51831920,13.43000366",,,,,,,,1971518.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10243
Leninplatz,autobus,40,1971138_east,"52.52323900,13.43359458",,,,,,,,1971612.0,Friedrichshain,Friedrichshain-Kreuzberg,east,10249
U-Bhf. Luxemburgplatz,autobus,40,1971139_east,"52.52797823,13.41037278",,,,,,,,19711133.0,Mitte,Mitte,east,10178
Rosenthalerplatz,autobus,40,1971140_east,"52.52967295,13.40142893",,,,,,,,1971890.0,Mitte,Mitte,east,10119
Robert-Koch-Platz,autobus,40,1971141_east,"52.52757051,13.37877230",,,,,,,,1971882.0,Mitte,Mitte,east,10115
Buch,autobus,42,1971142_east,"52.64171951,13.51591123",,,,,,,,1971168.0,Buch,Pankow,east,13125
Karowerstr.,autobus,42,1971143_east,"52.63265719,13.50019714",,,,,,,,1971528.0,Buch,Pankow,east,13125
Alt-Karow,autobus,42,1971144_east,"52.60931229,13.48126585",,,,,,,,197122.0,Karow,Pankow,east,13125
Blankenburg,autobus,42,1971145_east,"52.58148764,13.44517140",,,,,,,,1971133.0,Blankenburg,Pankow,east,13129
"Heinersdorf, Kirche",autobus,42,1971146_east,"52.56826376,13.44060190",,,,,,,,1971420.0,Heinersdorf,Pankow,east,13089
Prenzlauer Promenade,autobus,42,1971147_east,"52.55167517,13.43032601",,,,,,,,1971821.0,Prenzlauer Berg,Pankow,east,13086
Ostseestr.,autobus,42,1971148_east,"52.54785806,13.43852996",,,,,,,,1971768.0,Prenzlauer Berg,Pankow,east,10409
"Marzahnerchaussee, Springpfuhl",autobus,43,1971149_east,"52.52561232,13.53368732",,,,,,,,1971685.0,Marzahn,Marzahn-Hellersdorf,east,12681
Stadtberg,autobus,43,1971150_east,"52.53441142,13.54136019",,,,,,,,19711045.0,Marzahn,Marzahn-Hellersdorf,east,12681
Dingelstädterstr.,autobus,43,1971151_east,"52.53587673,13.52191373",,,,,,,,1971223.0,Marzahn,Marzahn-Hellersdorf,east,12681
S-Bhf. Friedrichsf.-Ost,autobus,43,1971152_east,"52.51381262,13.51899277",,,,,,,,1971918.0,Friedrichsfelde,Lichtenberg,east,10315
Am Tierpark,autobus,43,1971153_east,"52.50960268,13.51897760",,,,,,,,197153.0,Friedrichsfelde,Lichtenberg,east,10315
U-Bhf. Friedrichsf.,autobus,43,1971154_east,"52.50662404,13.51166482",,,,,,,,19711119.0,Friedrichsfelde,Lichtenberg,east,10315
S-Bhf. Nöldnerplatz,autobus,43,1971155_east,"52.50326620,13.48429373",,,,,,,,1971937.0,Rummelsburg,Lichtenberg,east,10317
"Hönow, Dorfstr.",autobus,44,1971156_east,"52.54884928,13.63648688",,,,,,,,1971477.0,,,east,
Greifswalderstr.,autobus,44,1971157_east,"52.53002871,13.62681794",,,,,,,,1971347.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
S-Bhf. Mahlsdorf,autobus,44,1971158_east,"52.51234909,13.61221794",,,,,,,,1971935.0,Mahlsdorf,Marzahn-Hellersdorf,east,12623
"Wilhelmsruh, Schillerstr.",autobus,45,1971159_east,"52.58796525,13.36878165",,,,,,,,19711237.0,Wilhelmsruh,Pankow,east,13158
Hauptstr. Ecke Edelweißstr.,autobus,45,1971160_east,"52.58637926,13.36752939",,,,,,,,1971400.0,Wilhelmsruh,Pankow,east,13158
