,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
516,Schulzendorf,s-bahn,['KBS 105'],,,,
517,Schwartzkopffstrasse,u-bahn,['C'],,,,
518,"Schönberg, Wartburgplatz",strassenbahn,['6'],,,,
519,Schöneberg,s-bahn,"['KBS 100', 'KBS 104a']","52.4794,13.3517",Q543855,"['KBS 100a', 'KBS 104', 'KBS 100']+ ['KBS 100', 'KBS 100a', 'KBS 104']+ KBS 100,KBS 104,KBS 100a+ KBS 104,KBS 100a,KBS 100+ KBS 100,KBS 100k,KBS 100e",nan+ nan+ Berlin-Schöneberg station+ Berlin-Schöneberg station+ Berlin-Schöneberg station
520,"Schöneberg, Hauptstrasse",strassenbahn,['74'],,,,
521,Schönefeld,strassenbahn,['147'],,,,
522,Schöneweide,s-bahn,"['KBS 100d', 'KBS 100a', 'KBS 100c']","52.455,13.509444444444",Q111323931,"['KBS 100a', 'KBS 100d', 'KBS 103']+ ['KBS 103a', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100a+ KBS 103,KBS 103a,KBS 100a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ nan+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide+ S-Bahnhof Berlin Schöneweide
523,Schönhauser Alle,u-bahn,['A'],,,,
524,Schönhauser Allee,s-bahn,['KBS 100'],"52.549329,13.413706",Q111264493,"['KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']+ KBS 100,KBS 100c,KBS 103a,KBS 100b+ KBS 106+ KBS 106a,KBS 104,KBS 106",nan+ nan+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee+ S-Bahnhof Schönhauser Allee
525,Schönhauser Allee,strassenbahn,"['49', '47']","52.5537705,13.4138898",Q65076842,"['70', '3']+ 3",nan+ nan
526,Schönhauser Allee Ecke Danziger Strasse,strassenbahn,"['49', '47']",,,,
527,Schönhauser Allee Ecke Dänenstrasse,strassenbahn,"['49', '47']",,,,
528,Schönhauser Allee Ecke Wisbyer Strasse,strassenbahn,['49'],,,,
529,Schönhauser Tor,u-bahn,['A'],,,,
530,Schönholz,s-bahn,"['KBS 104', 'KBS 105']","52.5714,13.3814",Q800490,"['KBS 105', 'KBS 104']+ ['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ nan+ Berlin-Schönholz station+ Berlin-Schönholz station+ Berlin-Schönholz station
531,Schönleinstrasse,u-bahn,['D'],,,,
532,Schönwalder Allee,strassenbahn,['54'],,,,
533,Schönwalder Strasse,strassenbahn,['54'],,,,
534,Schützenplatz,strassenbahn,['96'],,,,
535,Seestrasse,strassenbahn,"['28', '128', '8']",,,,
536,Seestrasse,u-bahn,['C'],,,,
537,Seestrasse Ecke Markstrasse,strassenbahn,['8'],,,,
538,Seestrasse Ecke Müllerstrasse,strassenbahn,['8'],"52.55044753588031, 13.351974539230612",nan,"['29', '25', '28']+ ['68', '28', '29', '25']",nan+ nan
539,"Seestrasse, Friedhöfe",strassenbahn,['8'],,,,
540,Seidelstrasse,strassenbahn,"['25', '28', '128', '41']",,,,
541,Senefelderplatz,u-bahn,['A'],"52.53242,13.412743",Q32661454,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz+ U-Bahnhof Senefelderplatz
542,Siegfriedstrasse,strassenbahn,['69'],,,,
543,Siemensstadt,s-bahn,['KBS 100b'],"52.53923,13.26365",Q96080453,"['KBS 100b']+ ['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ nan+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station+ Berlin-Siemensstadt railway station
544,Siemsnsstradt,strassenbahn,['55'],,,,
545,Sonnenallee,s-bahn,['KBS 100'],"52.473,13.4558",Q481364,['KBS 100']+ ['KBS 100']+ KBS 100+ KBS 100+ KBS 100,nan+ nan+ Berlin Sonnenallee station+ Berlin Sonnenallee station+ Berlin Sonnenallee station
546,Sonnenallee,strassenbahn,['95'],"52.46218348846541, 13.477104416215733+52.48608535616972, 13.4303114768788+52.48613359502478, 13.430239659364373",nan,"['26']+ 26+ 95P,26",nan+ Sonnenallee+ Sonnenallee
547,Sonnenallee Ecke Erkstrasse,strassenbahn,['95'],,,,
548,Sophie-Charlotte-Platz,u-bahn,['A1'],"52.510833333333,13.296666666667",Q657879,"['A I']+ ['A I']+ B I,A I+ A I,B I+ A I",nan+ nan+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz+ Sophie-Charlotte-Platz
549,Spandau,s-bahn,['KBS 100c'],"52.5347,13.1958",Q111325678,"['KBS 101', 'KBS 103']+ ['KBS 103a', 'KBS 101', 'KBS 103']+ KBS 103,KBS 103a,KBS 101+ KBS 101,KBS 103a+ KBS 100a,KBS 100g",nan+ nan+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau+ S-Bahnhof Berlin Spandau
550,Spandau Markt,strassenbahn,['54'],"52.53784349532438, 13.204135429364628",nan,"['54', '75']",nan
551,Spandau markt,strassenbahn,['55'],,,,
552,"Spandau, Johannesstrift",strassenbahn,['54'],,,,
553,"Spandau, Markt",strassenbahn,['75'],"52.53784349532438, 13.204135429364628",nan,"['55']+ ['75', '55', '54']+ 54,75,55,53,76+ 53,55,54,76,75+ 75,54,76,53","nan+ nan+ Spandau, Markt+ Spandau, Markt+ Spandau, Markt"
554,Spandauer Berg,strassenbahn,['54'],,,,
555,Spandauer Chaussee,strassenbahn,['54'],,,,
556,Spandauer Strasse,strassenbahn,"['72', '64', '62', '73', '65', '60']",,,,
557,Spandauer Strasse Ecke Schloßstrasse,strassenbahn,['54'],,,,
558,Spandauer Strasse Ecke Schloßtrasse,strassenbahn,['62'],,,,
559,Spindlersfeld,s-bahn,['KBS 100d'],"52.4472,13.5613",Q4892371,['KBS 100d']+ ['KBS 103a']+ KBS 103a+ KBS 103a+ KBS 106,nan+ nan+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station+ Berlin-Spindlersfeld station
560,Spittelmarkt,strassenbahn,"['87', '74']","52.511243321361405, 13.40494539543245",nan,"['73', '64', '72', '74']+ ['74', '82', '64']+ 74,72,64+ 64,72,74E,74+ 74E,74,72,64",nan+ nan+ Spittelmarkt+ Spittelmarkt+ Spittelmarkt
561,Spittelmarkt,u-bahn,['A'],"52.511111111111,13.403611111111",Q569489,"['A I']+ ['A I']+ A I,A II+ A+ A",nan+ nan+ Spittelmarkt station+ Spittelmarkt station+ Spittelmarkt station
562,Sportpromenade,strassenbahn,['86'],,,,
563,Stadtmitte,u-bahn,"['A', 'C']","52.5122,13.3894",Q660066,['C I']+ A+ A,nan+ nan+ nan
564,Stahnsdorf,strassenbahn,['96'],,,,
565,Steglitz,s-bahn,['KBS 104a'],"52.4562,13.3216",Q111264179,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz+ S-Bahnhof Rathaus Steglitz
566,"Steglitz, Rathaus",bus,['5'],,,,
567,"Steglitz, Rathaus",strassenbahn,['77'],,,,
568,"Steglitz, Rethaus",strassenbahn,['74'],,,,
569,"Steglitz, Schloßstrasse",strassenbahn,"['74', '77']",,,,
570,Steglitzer Strasse,strassenbahn,['4'],,,,
571,Sternendamm,strassenbahn,['91'],,,,
572,Stettiner Bahnhof,s-bahn,"['KBS 104', 'KBS 105', 'KBS 103']",,,,
573,Stettiner Bhf.,strassenbahn,['1'],,,,
574,Stettiner Bhf.,u-bahn,['C'],,,,
575,Stralauer Allee,strassenbahn,['82'],,,,
576,Stralauer Strasse,strassenbahn,"['72', '82', '64', '73', '65', '60']",,,,
577,Strausberger Platz,u-bahn,['E'],"52.518055555556,13.430833333333",Q570999,['E']+ ['E']+ E+ E+ E,nan+ nan+ Strausberger Platz+ Strausberger Platz+ Strausberger Platz
578,Streitstrasse,strassenbahn,['75'],,,,
579,Stresemannstrasse,strassenbahn,"['21', '1']",,,,
580,Stuttgarter Platz,strassenbahn,['62'],"52.50566810519856, 13.306864497506904",nan,['60']+ ['60']+ 60+ 60,nan+ nan+ Stuttgarter Platz+ Stuttgarter Platz
581,Städtische Oper,u-bahn,['A1'],,,,
582,Stölpchensee,bus,['17'],"52.409430239790396, 13.14381794619846+52.41228329093362, 13.141800667623677",nan,"['A18']+ A3+ AS4,A18",nan+ Stölpchensee+ nan
583,Suarezstrasse,strassenbahn,['62'],,,,
584,Suarezstrasse Ecke Kaiserdamm,strassenbahn,['62'],,,,
585,Sundgauer Str.,s-bahn,['KBS 104a'],"52.436291,13.273772",Q800513,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 104+ KBS 100e,nan+ nan+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station+ Berlin Sundgauer Straße station
586,Südende,s-bahn,['KBS 103'],"52.4481,13.3536",Q800511,['KBS 106']+ ['KBS 106']+ KBS 106+ KBS 106+ KBS 100d,nan+ nan+ Südende station+ Südende station+ Südende station
587,Tegel,s-bahn,['KBS 105'],"52.5886,13.2894",Q800493,['KBS 105']+ ['KBS 105']+ KBS 105+ KBS 105+ KBS 100c,nan+ nan+ Berlin-Tegel railway station+ Berlin-Tegel railway station+ Berlin-Tegel railway station
588,"Tegel, Alt-Tegel",strassenbahn,"['25', '41']","52.589904229457645, 13.283306953160388",nan,"['41', '25']+ ['41', '25']",nan+ nan
589,"Tegel, Schloßstrasse",strassenbahn,['28'],,,,
590,"Tegel, Schloßstrasse -Berliner Strasse",strassenbahn,['128'],,,,
591,Tegeler Forst,strassenbahn,"['28', '128']",,,,
592,Tegeler Weg,strassenbahn,['55'],,,,
593,Tegelort,strassenbahn,['28'],,,,
594,"Teltow, Hindenburgplatz",strassenbahn,['96'],,,,
595,Tempelhof,s-bahn,['KBS 100'],"52.4708,13.3854",Q111264368,"['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ nan+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof+ S-Bahnhof Berlin-Tempelhof
596,"Tempelhof, Berliner Strasse",strassenbahn,['99'],,,,
597,"Tempelhof, Schöneberger Strasse",strassenbahn,['6'],,,,
598,Tempelhofer strasse,strassenbahn,['6'],,,,
599,Thielplatz,u-bahn,['A2'],"52.451111111111,13.282222222222",Q571331,"['A II']+ ['A II']+ B II,A II+ A II,B II+ A II",nan+ nan+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station+ Freie Universität (Thielplatz) metro station
600,Thälmannstrasse,strassenbahn,"['21', '3']",,,,
601,Thälmannstrasse Ecke Beusselstrasse,strassenbahn,['3'],,,,
602,Thälmannstrasse Ecke Waldstrasse,strassenbahn,['21'],,,,
603,Tiergarten,s-bahn,"['KBS 101', 'KBS 100c']","52.5144,13.3365",Q572112,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g",nan+ nan+ Berlin-Tiergarten station+ Berlin-Tiergarten station+ Berlin-Tiergarten station
604,Togostrasse,strassenbahn,"['25', '68']",,,,
605,"Treptow, Elsenstrasse",strassenbahn,"['87', '6']","52.493944205822736, 13.460794560225086",nan,['3'],nan
606,"Treptow, Rathaus",strassenbahn,['91'],"52.483613037029144, 13.480317575778315",nan,['91']+ ['91'],nan+ nan
607,Treptower Park,s-bahn,"['KBS 100', 'KBS 100c']","52.4938,13.4618",Q559274,"['KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 103a', 'KBS 103']+ KBS 103,KBS 103a,KBS 100+ KBS 103,KBS 103a,KBS 106+ KBS 106a,KBS 106,KBS 103,KBS 103a",nan+ nan+ Berlin Treptower Park station+ Berlin Treptower Park station+ Berlin Treptower Park station
608,Treskowallee,bus,['D'],,,,
609,Treskowallee Ecke Warmbader Strasse,strassenbahn,['69'],,,,
610,Treskowstrasse,strassenbahn,['83'],,,,
611,Türrschmidtstrasse Ecke Karlshorster Strasse,strassenbahn,['13'],,,,
612,U-Bahnhof Danziger Strasse,strassenbahn,"['49', '47']",,,,
613,U-Bhf. Friedrichsfelde,bus,['D'],"52.50624112361932, 13.512853060220209",nan,"['A8', 'A43']+ ['A8', 'A43']+ A8,A43+ A43,A8,A8E+ A43,A8,A8E",nan+ nan+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde+ U-Bhf. Friedrichsfelde
614,U-Bhf. Lichtenberg,bus,['H'],,,,
615,Uhlandstrasse,u-bahn,['B2'],"52.5025,13.325555555556",Q568224,['B II']+ ['B I'],nan+ nan
616,Ulmenstrasse,bus,['D'],"52.48730877811447, 13.574932033917504",nan,['A27']+ A27+ A27+ A27,nan+ Ulmenstrasse Ecke Chemnitzer Strasse+ Ulmenstrasse Ecke Chemnitzer Strasse+ Ulmenstrasse Ecke Chemnitzer Strasse
617,Unter den Eichen,bus,['5'],,,,
618,Unter den Linden,bus,['9'],,,,
619,Unter den Linden,s-bahn,['KBS 104a'],"52.516388888889,13.380833333333",Q477185,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']+ ['KBS 106', 'KBS 105', 'KBS 104']+ KBS 106,KBS 105,KBS 104",nan+ nan+ Berlin Brandenburger Tor station
620,Unter den Linden Ecke Friedrichstrasse,bus,['9'],"52.517002154850104, 13.388838236105823",nan,['A9'],nan
621,Velten,s-bahn,['KBS 105'],,,,
622,Vetschauer Allee,strassenbahn,['86'],"52.3864124,13.633786",Q66459670,['86']+ 86,nan+ Adlergestell/Vetschauer Allee
623,Viktoria-Luise-Platz,u-bahn,['B1'],"52.496161111111,13.342702777778",Q178685,['B I']+ ['B II']+ B III+ B III,nan+ nan+ Viktoria-Luise-Platz+ Viktoria-Luise-Platz
624,Voltastrasse,u-bahn,['D'],,,,
625,Waidmannslust,s-bahn,['KBS 104'],"52.6064,13.321",Q800492,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,nan+ nan+ Berlin-Waidmannslust station+ Berlin-Waidmannslust station+ Berlin-Waidmannslust station
626,Waldstrasse,bus,['8'],"52.5289058489127, 13.330853260683844+52.60193428053164, 13.306047505406614",nan,"A1+ A1,A20","Waldstrasse, Moabit + Waldstrasse Ecke Waidmannslust"
627,Waldstrasse Ecke Thälmannstrasse,bus,['8'],,,,
628,Wallankstrasse,strassenbahn,['24'],,,,
629,Wallankstrasse Ecke Brehmestrasse,strassenbahn,['24'],,,,
630,Wallankstrasse Ecke Schönholzer Strasse,strassenbahn,['24'],,,,
631,Wallstrasse,strassenbahn,['87'],,,,
632,Walterdorfer Chaussee,strassenbahn,['147'],,,,
633,Wannsee,Fähre,['Wannsee-Pichelsberg'],"52.421928022812146, 13.175815964118582",nan,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ ['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)+ Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),nan+ nan+ nan+ nan
634,Wannsee,s-bahn,"['KBS 101', 'KBS 104a']","52.4214,13.1792",Q111325896,"['KBS 104', 'KBS 102']+ ['KBS 104b', 'KBS 102', 'KBS 104']+ KBS 102,KBS 104b,KBS 104+ KBS 104,KBS 102+ KBS 100h,KBS 100e",nan+ nan+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee+ S-Bahnhof Berlin Wannsee
635,Warmbader Strasse,bus,['D'],,,,
636,Warschauer Brücke,strassenbahn,['4'],"52.506746741445006, 13.449684491939852",nan,"['3', '4']+ 3,4",nan+ nan
637,Warschauer Brücke,u-bahn,['B'],"52.5051,13.4491",Q18380174,"['B II']+ ['B I']+ B I,B II",nan+ nan+ Warschauer Straße metro station
638,Warschauer Str.,s-bahn,"['KBS 101', 'KBS 100c']","52.506416666667,13.450955555556",Q111252298,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 100c', 'KBS 100b', 'KBS 102', 'KBS 101', 'KBS 103']+ KBS 103,KBS 102,KBS 100c,KBS 100b,KBS 101+ KBS 101,KBS 103,KBS 102+ KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",nan+ nan+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße+ S-Bahnhof Warschauer Straße
639,Warschauer Strasse,strassenbahn,['4'],"52.50502,13.44863",Q63490275,"82+ 3,4,82+ 82",S+U-Bahnhof Warschauer Straße (tram stop)+ S+U-Bahnhof Warschauer Straße (tram stop)+ S+U-Bahnhof Warschauer Straße (tram stop)
640,Wedding,s-bahn,['KBS 100'],"52.5425,13.3661",Q638604,"['KBS 100']+ ['KBS 100', 'KBS 103a']+ KBS 100c,KBS 103a,KBS 100+ KBS 100+ KBS 100a,KBS 100",nan+ nan+ Berlin-Wedding station+ Berlin-Wedding station+ Berlin-Wedding station
641,Weddingplatz,strassenbahn,['23'],"52.54152535588228, 13.369198549039789",nan,"['35', '25', '23']+ ['25', '23', '2']+ 25,2,35+ 2",nan+ nan+ Weddingplatz+ Weddingplatz
642,Weibestrasse,strassenbahn,['3'],,,,
643,Weidendammbrücke,strassenbahn,['1'],,,,
644,Weidenweg,strassenbahn,['65'],,,,
645,Weinmeisterstrasse,u-bahn,['D'],,,,
646,"Weißensee, Lanhansstrasse Antonplatz",strassenbahn,['8'],,,,
647,"Weißensee, Rennbahnstrasse",strassenbahn,"['72', '60']",,,,
648,Weißenseer Weg Ecke Hohenschönhauser Strasse,strassenbahn,"['64', '8']",,,,
649,Weißenseer weg,strassenbahn,['8'],,,,
650,Weißkopfstrasse,strassenbahn,"['87', '95']",,,,
651,Wendenschloßstrasse Ecke Müggelheimer Strasse,strassenbahn,['83'],,,,
652,Werderscher markt,bus,['1'],,,,
653,Wernerwerk,s-bahn,['KBS 100b'],"52.534863,13.27599",Q96077001,"['KBS 100b']+ ['KBS 100d']+ KBS 100c,KBS 100d+ KBS 100c+ KBS 100b",nan+ nan+ Berlin Wernerwerk station+ Berlin Wernerwerk station+ Berlin Wernerwerk station
654,Westend,s-bahn,['KBS 100'],"52.5181,13.2844",Q323214,"['KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",nan+ nan+ Berlin-Westend station+ Berlin-Westend station+ Berlin-Westend station
655,Westkreuz,s-bahn,"['KBS 101', 'KBS 100', 'KBS 100c']","52.5011,13.2839",Q678125,"['KBS 102', 'KBS 101', 'KBS 103', 'KBS 100']+ ['KBS 100', 'KBS 102', 'KBS 101', 'KBS 100a', 'KBS 103']+ KBS 103,KBS 100,KBS 102,KBS 100c,KBS 101+ KBS 101,KBS 102,KBS 100+ KBS 100h,KBS 100,KBS 100g",nan+ nan+ Berlin Westkreuz station+ Berlin Westkreuz station+ Berlin Westkreuz station
656,Wiebestrasse,strassenbahn,['21'],"52.52581092392458, 13.318056678375148",nan,3,Wiebestrasse
657,Wildenbruchstrasse,strassenbahn,['6'],,,,
658,Wilhelminenhofstrasse,strassenbahn,"['87', '95']","52.460837970970566, 13.521054382869073",nan,"69E,69+ 69+ 69,69E",Wilhelminenhofstrasse+ Wilhelminenhofstrasse+ Wilhelminenhofstrasse
659,Wilhelmsruh,s-bahn,['KBS 104'],"52.5814,13.3631",Q800495,['KBS 104']+ ['KBS 104']+ KBS 104+ KBS 106+ KBS 100e,nan+ nan+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station+ Berlin-Wilhelmsruh station
660,"Wilhelmsruh, Hauptstrasse",strassenbahn,['141'],"52.59724375258745, 13.375518833120681",nan,"['36', '35']",nan
661,Wilmerdorfer Strasse,strassenbahn,['3'],,,,
662,Wilmersdorf,s-bahn,['KBS 100'],"52.477658333333,13.328525",Q464094,"['KBS 100a', 'KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100,KBS 100a+ KBS 100a,KBS 100+ KBS 100,KBS 100k",nan+ nan+ Berlin Bundesplatz station+ Berlin Bundesplatz station+ Berlin Bundesplatz station
663,"Wilmersdorf, Emser Platz",strassenbahn,['62'],,,,
664,Wilmersdorfer Strass,strassenbahn,['75'],,,,
665,Wilmersdorfer Strasse,strassenbahn,['62'],"52.506692000645316, 13.306692426875525",nan,"76,44,75+ 75,76+ 75,76",Wilmersdorfer Strasse+ Wilmersdorfer Strasse+ Wilmersdorfer Strasse
666,Wilmersdorfer Strasse Ecke Kantstrasse,strassenbahn,['3'],"52.506693329632505, 13.306673473535692",nan,['75'],nan
667,Wilmersdorfer Strasse Ecke Kurfürstendamm,strassenbahn,"['75', '3', '62']","52.500032680363084, 13.307221456574052",nan,3,nan
668,Winterfeldtplatz,strassenbahn,['3'],,,,
669,Wisbyer Strasse,strassenbahn,['8'],,,,
670,Wisbyer Strasse Ecke PRenzlauer Allee,strassenbahn,['8'],,,,
671,Wittenau,s-bahn,"['KBS 104', 'KBS 105']",,,,
672,"Wittenau, Nordbahnhof",strassenbahn,['68'],,,,
673,Wittenbergplatz,u-bahn,"['A2', 'A', 'B2', 'A1']","52.501944444444,13.343055555556",Q692727,"['A I', 'B II', 'A II']+ ['B I', 'A I']+ B II,A I,B I,A II+ A II,A I,B II,B I+ A I,B III,A II",nan+ nan+ Wittenbergplatz metro station+ Wittenbergplatz metro station+ Wittenbergplatz metro station
674,Witzleben,s-bahn,['KBS 100'],"52.5078,13.2836",Q321266,"['KBS 100']+ ['KBS 100', 'KBS 100a']+ KBS 100c,KBS 100+ KBS 100+ KBS 100",nan+ nan+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station+ Berlin Messe Nord/ICC station
675,Wollankstr.,s-bahn,"['KBS 104', 'KBS 105']","52.5651525,13.3923627",Q800515,"['KBS 105', 'KBS 104']+ KBS 105,KBS 104+ KBS 105,KBS 106+ KBS 100c,KBS 100e",nan+ Berlin Wollankstraße station+ Berlin Wollankstraße station+ Berlin Wollankstraße station
676,Wollankstrasse,strassenbahn,['23'],,,,
677,Wollankstrasse Ecke Brehmestrasse,strassenbahn,['199'],,,,
678,Wollankstrasse Ecke Brehmstrasse,strassenbahn,['23'],,,,
679,Yorckstr.,s-bahn,"['KBS 105a', 'KBS 103']","52.491777777778,13.372141666667",Q21776729,"['KBS 106', 'KBS 105b']+ ['KBS 106', 'KBS 105']+ KBS 106,KBS 105+ KBS 105,KBS 106+ KBS 100d,KBS 100c",nan+ nan+ Yorckstraße station+ Yorckstraße station+ Yorckstraße station
680,Yorckstrasse,strassenbahn,['3'],"52.492901206042376, 13.387766831697483",nan,99+ 96+ 96,Yorckstrasse Ecke Mehringdamm+ Yorckstrasse Ecke Mehringdamm+ Yorckstrasse Ecke Mehringdamm
681,Yorckstrasse Ecke Franz-Mehring-Strasse,strassenbahn,['3'],,,,
682,Zehlendorf,s-bahn,['KBS 104a'],"52.4309,13.2584",Q737962,"['KBS 104', 'KBS 104a']+ ['KBS 104', 'KBS 104a']+ KBS 104a,KBS 104+ KBS 104,KBS 104a+ KBS 100f,KBS 100e",nan+ nan+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station+ Berlin-Zehlendorf station
683,Zehlendorf West,s-bahn,['KBS 104a'],"52.4375,13.2325",Q315891,['KBS 104']+ ['KBS 104'],nan+ nan
684,"Zehlendorf, Rathaus",bus,"['17', '5']",,,,
685,Zepernick,s-bahn,['KBS 103'],,,,
686,Zoo,u-bahn,['A1'],,,,
687,Zoologischer Garten,s-bahn,"['KBS 101', 'KBS 100c']","52.507222222222,13.3325",Q111326238,"['KBS 101', 'KBS 103', 'KBS 102']+ ['KBS 102', 'KBS 101', 'KBS 103']+ KBS 102,KBS 103,KBS 101+ KBS 101,KBS 102+ KBS 100h,KBS 100g,KBS 100k",nan+ nan+ S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten+ S-Bahnhof Berlin Zoologischer Garten
