,stop_id,stop_name,type,in_lines
1034,1035,Scharnhorststrasse Ecke Kieler Strasse,bus,{'A9'}
1035,1036,Scharnweberstr. (Eichborndamm),u-bahn,{'C I'}
1036,1037,Scharnweberstrasse,bus,{'A21'}
1037,1038,"Schildow, Kirche",bus,{'A7'}
1038,1039,Schillingstr.,u-bahn,{'E'}
1039,1040,Schillingstrasse,bus,{'A61'}
1040,1041,Schlachtensee,bus,{'A53'}
1041,1042,Schlachtensee,s-bahn,{'KBS 104'}
1042,1043,Schlesisches Tor,u-bahn,"{'B II', 'B I'}"
1043,1044,Schloss Glienicke,bus,{'A6'}
1044,1045,Schloss Ruhwald,bus,{'AS1'}
1045,1046,Schloss Ruhwald,strassenbahn,"{'54', '53'}"
1046,1047,SchlossBrücke,bus,{'A65'}
1047,1048,SchlossStrasse,bus,{'A32'}
1048,1049,Schlossstrasse,bus,{'A74'}
1049,1050,Schlossstrasse,strassenbahn,"{'74', '78', '73', '77'}"
1050,1051,"Schlossstrasse, Wilhelm-Schreiber-Platz",bus,{'AS2'}
1051,1052,Schloßstrasse Ecke Feuerbachstrasse,bus,{'A2'}
1052,1053,Schmargendorf,s-bahn,{'KBS 100'}
1053,1054,Schopenhauer-Strasse Ecke Spanische Allee,bus,{'A3'}
1054,1055,Schulenburgpark,strassenbahn,"{'95', '15'}"
1055,1056,Schulstrasse Ecke Exerzierstrasse,bus,{'A64'}
1056,1057,Schulzendorf (b Tegel),s-bahn,{'KBS 105'}
1057,1058,Schulzendorfer Strasse,bus,{'A15'}
1058,1059,Schumannstrasse,bus,{'A57'}
1059,1060,Schwarzer Weg Ecke Sonnenallee,strassenbahn,{'95'}
1060,1061,Schwedestrasse Ecke Exerzierstrasse,bus,{'A64'}
1061,1062,Schwelmer Strasse Ecke Ostpreußendamm,strassenbahn,{'96'}
1062,1063,Schwiezerhaus,bus,{'A34'}
1063,1064,Schäferberg,bus,{'A6'}
1064,1065,Schöneberg,s-bahn,"{'KBS 100a', 'KBS 100', 'KBS 104'}"
1065,1066,"Schönefeld, Siedlung",bus,"{'AZ', 'AD/36'}"
1066,1067,"Schöneiche, Goethepark",bus,"{'S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)'}"
1067,1068,Schöneweide,s-bahn,"{'KBS 106', 'KBS 103', 'KBS 103a', 'KBS 100a'}"
1068,1069,Schönhauser Allee,s-bahn,{'KBS 106'}
1069,1070,Schönhauser Allee,strassenbahn,{'3'}
1070,1071,Schönhauser Allee,u-bahn,{'A'}
1071,1072,Schönholz,s-bahn,"{'KBS 106', 'KBS 105'}"
1072,1073,Schützallee Ecke Onkel-Tom-Strasse,bus,{'A66'}
1073,1074,Schüßlerplatz,strassenbahn,{'84'}
1074,1075,Sebastianfriedhof,bus,{'A61'}
1075,1076,SedanStrasse,bus,{'A32'}
1076,1077,Sedanstrasse,bus,{'A33'}
1077,1078,Seeburger Strasse,strassenbahn,"{'76', '75'}"
1078,1079,Seegefelder Weg,bus,{'A63'}
1079,1080,Seelenbinderstrasse,strassenbahn,"{'84', '82', '83', '86'}"
1080,1081,Seelenbinderstrasse Ecke Bahnhofstrasse,strassenbahn,{'87'}
1081,1082,Seestr.,u-bahn,{'C I'}
1082,1083,Seestrasse Ecke Afrikanische Strasse,bus,{'A64'}
1083,1084,Seidelstr. (Flughafen Tegel),u-bahn,{'C I'}
1084,1085,Selchow,bus,"{'AZ', 'S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)'}"
1085,1086,Senefelderplatz,u-bahn,{'A'}
1086,1087,Siemensstadt,s-bahn,{'KBS 100c'}
1087,1088,Siemensstadt-Fürstenbrunn,s-bahn,{'KBS 103a'}
1088,1089,Silbersteinstrasse,strassenbahn,"{'26', '47'}"
1089,1090,Skalitzer Strasse,bus,{'A75'}
1090,1091,Sonnenallee,s-bahn,{'KBS 100'}
1091,1092,Sonnenallee,strassenbahn,"{'26', '95P'}"
1092,1093,Sonnenallee Ecke Erk-Strasse,bus,{'A4'}
1093,1094,Sophie-Charlotte-Platz,u-bahn,"{'A I', 'B I'}"
1094,1095,Sophie-Charlotten-Platz,strassenbahn,{'60'}
1095,1096,Sophie-Charlotten-Strasse,bus,{'A18'}
1096,1097,Spandau,s-bahn,"{'KBS 101', 'KBS 103a'}"
1097,1098,Spandau West,s-bahn,"{'KBS 101', 'KBS 103a'}"
1098,1099,"Spandau, Friedhof",bus,{'A34'}
1099,1100,"Spandau, Markt",strassenbahn,"{'55', '53', '54', '75', '76'}"
1100,1101,Spandauer Damm,bus,"{'A10', 'A74'}"
1101,1102,Spandauer Strasse,bus,{'A31'}
1102,1103,Spichernstr. (Bundesallee),u-bahn,{'A II'}
1103,1104,Spichernstrasse Ecke Joachimstaler Strasse,bus,{'A2'}
1104,1105,Spindlersfeld,s-bahn,{'KBS 103a'}
1105,1106,Spittelmarkt,strassenbahn,"{'74', '64', '72', '74E'}"
1106,1107,Spittelmarkt,u-bahn,{'A'}
1107,1108,Spreewaldplatz,bus,{'A75'}
1108,1109,Spreewaldplatz,strassenbahn,"{'26', '27'}"
1109,1110,St lpchensee,bus,{'A18'}
1110,1111,Staakener Strasse,bus,{'A63'}
1111,1112,Stadion Buschallee,strassenbahn,{'70'}
1112,1113,Stadion Lichterfelde,bus,{'A17'}
1113,1114,Stadtmitte,u-bahn,{'A'}
1114,1115,Stadtpark,bus,{'A17'}
1115,1116,Stadtrandstrasse,bus,{'A5'}
1116,1117,Stalinallee,bus,{'O40'}
1117,1118,Stalinallee,s-bahn,"{'KBS 106', 'KBS 103a'}"
1118,1119,Stalinallee (Ringbahn),u-bahn,{'E'}
1119,1120,Stegerwaldstrasse,bus,{'A32'}
1120,1121,Steglitz,s-bahn,{'KBS 104'}
1121,1122,Steglitzer Damm Ecke Halske Strasse,bus,{'A2'}
1122,1123,Sterndamm,bus,{'A47'}
1123,1124,Steuerhaus,bus,{'O37'}
1124,1125,Steuerhaus,strassenbahn,"{'64', '63'}"
1125,1126,StindeStrasse,bus,{'A32'}
1126,1127,Stralauer Allee Ecke Markgrafendamm,strassenbahn,{'82'}
1127,1128,Strasse 393,bus,{'A63'}
1128,1129,Strasse 78,bus,{'A42'}
1129,1130,Strasse nach Staatwinkel,bus,{'A13'}
1130,1131,Strasse nach Wartenberg,bus,{'A46'}
1131,1132,Strausberg,s-bahn,"{'KBS 101', 'KBS 101c'}"
1132,1133,Strausberg Nord,s-bahn,{'KBS 101c'}
1133,1134,Strausberg Stadt,s-bahn,{'KBS 101c'}
1134,1135,Strausberger Platz,bus,{'Flughafen Schönefeld <> Strausberger Platz'}
1135,1136,Strausberger Platz,u-bahn,{'E'}
1136,1137,Stresowplatz,bus,"{'A31', 'A5'}"
1137,1138,StromStrasse,bus,{'A24'}
1138,1139,Stromstrasse,bus,{'A70'}
1139,1140,Stromstrasse Ecke Alt-Moabit,strassenbahn,{'2'}
1140,1141,Stubenrauchstrasse,strassenbahn,{'47'}
1141,1142,Stuttgarter Platz,bus,"{'A74', 'A21'}"
1142,1143,Stuttgarter Platz,strassenbahn,{'60'}
1143,1144,Städtische Frauenklinik,strassenbahn,{'26'}
1144,1145,"Stölpchensee, Wilhelmplatz",bus,{'A3'}
1145,1146,StößenseeBrücke,strassenbahn,"{'76', '75'}"
1146,1147,Sundgauer Str.,s-bahn,{'KBS 104'}
1147,1148,Sundgauer Strasse,bus,"{'A48', 'AS3'}"
1148,1149,Sydlitzstrasse Ecke Lankwitzstrasse,strassenbahn,{'96'}
1149,1150,Südende,s-bahn,{'KBS 106'}
1150,1151,Südstern,bus,{'A28'}
1151,1152,Südstern,u-bahn,{'C I'}
1152,1153,Taubenstrasse,strassenbahn,{'72'}
1153,1154,"Tauernallee, Adlermühle",bus,{'AS2'}
1154,1155,Tauroggener Strasse Ecke Osnabrück Strasse,strassenbahn,{'3'}
1155,1156,Tauroggener Strasse Ecke Osnabrücker Strasse,bus,{'A72'}
1156,1157,Tegel,s-bahn,{'KBS 105'}
1157,1158,Tegel,u-bahn,{'C I'}
1158,1159,Tegeler Strasse Ecke Trifstrasse,bus,{'A64'}
1159,1160,Tegelort,bus,{'A20'}
1160,1161,Teichstrasse,bus,{'A61'}
1161,1162,Teltower Damm,bus,"{'A10', 'A48', 'A53'}"
1162,1163,Teltower Strasse,bus,"{'A31', 'A5', 'AS1'}"
1163,1164,Teltower Strasse,strassenbahn,"{'54', '53'}"
1164,1165,Tempehofer Damm Ecke Alt-Temephof,bus,{'A73'}
1165,1166,Tempehofer Damm Ecke Alt-Tempel,bus,{'A65'}
1166,1167,Tempehofer Damm Ecke Friedrich-Karl-Strasse,bus,{'A68'}
1167,1168,Tempelhof,s-bahn,"{'KBS 100', 'KBS 100a'}"
1168,1169,Tempelhof (Südring),u-bahn,{'C II'}
1169,1170,Tempelhofer Damm,bus,"{'A24', 'A25'}"
1170,1171,Tempelhofer Weg Ecke Britzer Damm,strassenbahn,{'27'}
1171,1172,Thielallee/Pacelliallee,bus,{'A68'}
1172,1173,Thielplatz,u-bahn,"{'B II', 'A II'}"
1173,1174,Thorwaldsenstrasse,strassenbahn,{'66'}
1174,1175,Thuner Platz,bus,{'A53'}
1175,1176,Thuyring,bus,"{'A77', 'A76'}"
1176,1177,Thälmannplatz,bus,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'}
1177,1178,Thälmannplatz,u-bahn,{'A'}
1178,1179,Tiergarten,s-bahn,"{'KBS 101', 'KBS 102'}"
1179,1180,Tiergartenstrasse,bus,"{'A16', 'A24', 'A69'}"
1180,1181,Tierpark Berlin,strassenbahn,{'69'}
1181,1182,Tor 5,bus,{'A15'}
1182,1183,Trabener Strasse,bus,{'A69'}
1183,1184,Traegerstrasse,strassenbahn,{'66'}
1184,1185,Transvaalstrasse Ecke Africkanische Strasse,bus,{'A64'}
1185,1186,"Treptow, Rathaus",bus,{'A47'}
1186,1187,Treptower Park,s-bahn,"{'KBS 106', 'KBS 103', 'KBS 103a'}"
1187,1188,Triftweg,bus,{'A52'}
1188,1189,Trippsteinstrasse,bus,"{'A11', 'A2'}"
1189,1190,TurmStrasse,bus,{'A16'}
1190,1191,Turmstrasse Ecke Stromstrasse,bus,{'A72'}
1191,1192,Turmstrasse/Rathenower Strasse,bus,{'A70'}
1192,1193,U-Bhf Kottbusser Tor,bus,{'A28'}
1193,1194,U-Bhf. Boddinstrasse,bus,{'A4'}
1194,1195,U-Bhf. Boddinstrasse,strassenbahn,{'27'}
1195,1196,U-Bhf. Bülowstrasse,bus,"{'A75', 'A48'}"
1196,1197,U-Bhf. Bülowstrasse,strassenbahn,"{'74', '73'}"
1197,1198,U-Bhf. Dahlem-Dorf,bus,{'A68'}
1198,1199,U-Bhf. Dimitroffstrasse,strassenbahn,"{'13', '70', '22', '46', '4', '49'}"
1199,1200,U-Bhf. Ernst-Reuter-Platz,bus,"{'A62', 'A25', 'AS1'}"
1200,1201,U-Bhf. Ernst-Reuter-Platz,strassenbahn,{'55'}
1201,1202,U-Bhf. Fehrbelliner Platz,bus,"{'A1', 'A4', 'AS3', 'A21'}"
1202,1203,U-Bhf. Flughafen,bus,"{'A4', 'A19'}"
1203,1204,U-Bhf. Flughafen,strassenbahn,{'96'}
1204,1205,U-Bhf. Friedrichsfelde,bus,"{'A43', 'A8', 'A8E'}"
1205,1206,U-Bhf. Gesundbrunnen,bus,"{'A14', 'A64'}"
1206,1207,U-Bhf. Grenzallee,bus,{'A67'}
1207,1208,U-Bhf. Grenzallee,strassenbahn,{'47'}
1208,1209,U-Bhf. Hallesches Tor,bus,{'A24'}
1209,1210,U-Bhf. Heidelberg Platz,bus,{'A65'}
1210,1211,U-Bhf. Heidelberger Platz,bus,{'A60'}
1211,1212,U-Bhf. Kaiserdamm,bus,"{'A10', 'A65'}"
1212,1213,U-Bhf. Kochstrasse,bus,{'A75'}
1213,1214,U-Bhf. Kottbusser Tor,bus,{'A67'}
1214,1215,U-Bhf. Krumme Lanke,bus,"{'A3', 'A53'}"
1215,1216,U-Bhf. Kurt-Schumacher-Platz,bus,"{'A62', 'A61'}"
1216,1217,U-Bhf. Leinestrasse,strassenbahn,{'27'}
1217,1218,U-Bhf. Leopold-Platz,bus,{'A12'}
1218,1219,U-Bhf. Moritzplatz,bus,{'A75'}
1219,1220,U-Bhf. Neukölln,strassenbahn,"{'26', '47', '15'}"
1220,1221,U-Bhf. Onkel-Toms-Hütte,bus,"{'A66', 'A3'}"
1221,1222,U-Bhf. Oskar-Helene-Heim,bus,"{'AS3', 'A1', 'A11', 'A18', 'A3'}"
1222,1223,U-Bhf. Prinzenstrasse,bus,{'A28'}
1223,1224,U-Bhf. Ruhleben,bus,"{'A31', 'A5', 'AS1'}"
1224,1225,U-Bhf. Ruhleben,strassenbahn,"{'54', '53'}"
1225,1226,U-Bhf. Rüdesheimer Platz,bus,{'A17'}
1226,1227,"U-Bhf. Scharnweberstrasse, Sportplatz",bus,{'A61'}
1227,1228,U-Bhf. Schlesisches Tor,bus,{'A28'}
1228,1229,U-Bhf. Seestrasse,bus,"{'A16', 'A12'}"
1229,1230,U-Bhf. Seestrasse,strassenbahn,{'3'}
1230,1231,U-Bhf. Strausberger Platz,strassenbahn,{'1'}
1231,1232,U-Bhf. Südstern,strassenbahn,{'3'}
1232,1233,U-Bhf. Tegel,bus,"{'A14', 'A13', 'A20', 'A15'}"
1233,1234,U-Bhf. Tempelhof,bus,"{'A77', 'A76'}"
1234,1235,U-Bhf. Thielplatz,bus,{'A10'}
1235,1236,U-Bhf. Vinetastrasse,bus,{'A7'}
1236,1237,U-Bhf. Vinetastrasse,strassenbahn,"{'49', '46', '22'}"
1237,1238,Uckermarkstrasse,bus,{'A49'}
1238,1239,Uhlandstrasse,bus,"{'A29', 'A50'}"
1239,1240,Uhlandstrasse Ecke Kurfürstendamm,bus,{'A69'}
1240,1241,Ulmenstrasse,bus,{'A27'}
1241,1242,Under den Eichen Ecke Habeschwendt-Allee,bus,{'A11'}
1242,1243,Unionplatz,bus,{'A25'}
1243,1244,Urban-Krankenhause,bus,{'A28'}
1244,1245,Usedomer Strasse,bus,{'A71'}
1245,1246,VEB Bautransporte,bus,{'A26'}
1246,1247,VEB Schiffswerft,strassenbahn,{'83'}
1247,1248,Velten (Mark),s-bahn,{'KBS 105'}
1248,1249,Verwaltungs-GebÃ¤ude,bus,{'A10'}
1249,1250,Viersener Strasse,bus,"{'A5', 'A63'}"
1250,1251,Viktoria-Luise-Platz,u-bahn,{'B III'}
1251,1252,Virchow-Krankenhaus,bus,{'A16'}
1252,1253,Vogelsang,bus,{'A68'}
1253,1254,Voltastr.,u-bahn,{'D'}
1254,1255,Voltastrasse Ecke Watt Strasse,strassenbahn,{'2'}
1255,1256,Waidmannslust,s-bahn,{'KBS 106'}
1256,1257,Waldemarplatz,bus,{'A53'}
1257,1258,Waldemarstrasse,bus,{'A28'}
1258,1259,Walderseestrasse,bus,{'A20'}
1259,1260,"Waldesruh, Malhlsdorfer Allee",bus,{'A8'}
1260,1261,Waldfriedhof,bus,{'A18'}
1261,1262,Waldkrankenhaus,bus,{'A5'}
1262,1263,WaldschÃ¤nke,bus,{'A22'}
1263,1264,Waldschänke,bus,"{'S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)'}"
1264,1265,Waldstrasse,bus,"{'A1', 'A20'}"
1265,1266,Waldstrasse/Gotzkowskystrasse,bus,{'A70'}
1266,1267,Walterdorfer Chaussee (Spinne),bus,"{'S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)'}"
1267,1268,Waltersdorf,bus,{'A38'}
1268,1269,Waltersdorfer Chaussee (Spinne),bus,{'AD/36'}
1269,1270,Waltersforder Chaussee (Spinne),bus,{'AZ'}
1270,1271,Wannsee,Fähre,{'Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)'}
1271,1272,Wannsee,s-bahn,"{'KBS 102', 'KBS 104'}"
1272,1273,Warnem nder Strasse,bus,{'A17'}
1273,1274,Warnemünder/Berkaer Strasse,bus,{'A60'}
1274,1275,Warschauer Brücke,strassenbahn,"{'3', '4'}"
1275,1276,Warschauer Str.,s-bahn,"{'KBS 101', 'KBS 103', 'KBS 102'}"
1276,1277,Warschauer Strasse,bus,{'O30'}
1277,1278,Warschauer Strasse,strassenbahn,"{'82', '3', '4'}"
1278,1279,"Wartenberg, Dorfstrasse",bus,{'A39'}
1279,1280,"Wartenberg, Siedlung",bus,{'A39'}
1280,1281,Wasserwerk,strassenbahn,{'87'}
1281,1282,"Waßmannsdorf, Warteh.",bus,{'AZ'}
1282,1283,Wedding,s-bahn,{'KBS 100'}
1283,1284,Weddingplatz,bus,"{'A72', 'A70'}"
1284,1285,Weddingplatz,strassenbahn,{'2'}
1285,1286,Weibestrasse Ecke Kaiserin-Auguste-Allee,bus,{'A72'}
1286,1287,Weichselstrasse,strassenbahn,"{'26', '47'}"
1287,1288,Weinmeisterhornweg,bus,"{'A34', 'A13', 'A35'}"
1288,1289,"Weißensee, Liebermannstrasse Ecke Piesporter Strasse",bus,{'A55'}
1289,1290,"Weißensee, Nüßlerstrasse",bus,{'A56'}
1290,1291,"Weißensee, Pasedagplatz",strassenbahn,{'72'}
1291,1292,"Weißensee, Schwarzelfenweg",bus,{'A45'}
1292,1293,Weißenseer Weg,bus,{'O37'}
1293,1294,Weißenseer Weg,strassenbahn,"{'64', '63'}"
1294,1295,Wendenschloß Ecke Ekhofstrasse,strassenbahn,{'83'}
1295,1296,Wentowsteig,bus,{'A21'}
1296,1297,Wernerwerk,s-bahn,{'KBS 100c'}
1297,1298,Westend,s-bahn,{'KBS 100'}
1298,1299,Westkreuz,s-bahn,"{'KBS 101', 'KBS 100', 'KBS 102'}"
1299,1300,"Weverstrasse, Strassenbahnhof",strassenbahn,"{'76', '75'}"
1300,1301,Wicherstrasse Ecke Prenzlauer Allee,bus,{'A56'}
1301,1302,Wiebestrasse,bus,{'A24'}
1302,1303,Wiebestrasse Ecke Kaiserin-Ausgusta-Allee,strassenbahn,{'3'}
1303,1304,"Wiebestrasse, Strassenbahnhof",bus,{'A70'}
1304,1305,Wiener Brücke,bus,{'A75'}
1305,1306,Wiener Brücke,strassenbahn,"{'87', '92'}"
1306,1307,Wiesbadener Strasse,bus,{'A16'}
1307,1308,Wiesenbaude,bus,{'A11'}
1308,1309,Wiesenbaude,strassenbahn,"{'74', '73'}"
1309,1310,Wiesenstrasse,bus,{'A70'}
1310,1311,"Wießensee, Pasedagplatz",strassenbahn,{'74'}
1311,1312,Wildau,s-bahn,{'KBS 103'}
1312,1313,Wilderbruchstrasse Ecke Sonnenallee,strassenbahn,{'3'}
1313,1314,Wildmeisterdamm,bus,{'A52'}
1314,1315,Wildmeisterdamm,strassenbahn,{'47'}
1315,1316,Wilhelminenhof- Ecke Edisonstrasse,strassenbahn,{'82'}
1316,1317,Wilhelminenhofstrasse,strassenbahn,{'69'}
1317,1318,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,{'87'}
1318,1319,Wilhelmshagen,s-bahn,{'KBS 102'}
1319,1320,Wilhelmsruh,s-bahn,{'KBS 106'}
1320,1321,"Wilhelmsruh, Fontanestrasse",bus,"{'A55', 'A45'}"
1321,1322,Wilhelmstrasse,bus,"{'A17', 'A34', 'A35'}"
1322,1323,Wilmersdorf,s-bahn,"{'KBS 100', 'KBS 100a'}"
1323,1324,Wilmersdorfer Strasse,bus,"{'A29', 'A19'}"
1324,1325,Wilmersdorfer Strasse,strassenbahn,"{'76', '75'}"
1325,1326,Wilmersdorfer Strasse Ecke Kurfürstendamm,bus,{'A69'}
1326,1327,Wilmersdorfer Strasse Ecke Kurfürstendamm,strassenbahn,{'3'}
1327,1328,Wilmersdorfer Strasse Ecke Otto-Suhr-Alle,strassenbahn,{'3'}
1328,1329,Winfriedstrasse,bus,{'AS3'}
1329,1330,Winifriedstrasse Ecke Clayallee,bus,{'A3'}
1330,1331,Wismarer Strasse,bus,{'A1'}
1331,1332,Wismarer Strasse,strassenbahn,{'77'}
1332,1333,Wismarer Strasse Ecke Ostpreußendamm,strassenbahn,{'96'}
1333,1334,Wittenau,bus,{'A62'}
1334,1335,Wittenau (Kremmener Bahn),s-bahn,{'KBS 105'}
1335,1336,Wittenau (Nordbahn),s-bahn,{'KBS 106'}
1336,1337,Wittenbergplatz,bus,"{'A29', 'A73', 'A62', 'A19', 'A60'}"
1337,1338,Wittenbergplatz,strassenbahn,"{'78', '2', '55', '77'}"
1338,1339,Wittenbergplatz,u-bahn,"{'B II', 'A I', 'A II', 'B I'}"
1339,1340,Witzleben,s-bahn,{'KBS 100'}
1340,1341,Wolburgsweg,bus,{'A5'}
1341,1342,Wollankstr.,s-bahn,"{'KBS 106', 'KBS 105'}"
1342,1343,Woltersdorfer Schleuse,bus,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'}
1343,1344,Wolzogenstrasse,bus,{'A18'}
1344,1345,Wongrowitzer Strasse,bus,{'A27'}
1345,1346,Wuhlheide,s-bahn,{'KBS 102'}
1346,1347,Yorckstr.,s-bahn,"{'KBS 106', 'KBS 105'}"
1347,1348,Yorckstrasse,bus,{'A28'}
1348,1349,Yorckstrasse,strassenbahn,{'96'}
1349,1350,Zabel-Krüger-Damm,bus,{'A12'}
1350,1351,Zappoter/Oeynhauser Strasse,bus,{'A60'}
1351,1352,Zehlendorf,s-bahn,"{'KBS 104a', 'KBS 104'}"
1352,1353,Zentralschule,bus,{'A22'}
1353,1354,Zentralviehhof,s-bahn,"{'KBS 106', 'KBS 103a'}"
1354,1355,Zepernick (b Bernau),s-bahn,{'KBS 106'}
1355,1356,Zeuthen,s-bahn,{'KBS 103'}
1356,1357,"Ziegenhals, VA Dienststelle",bus,{'Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf)'}
1357,1358,Ziekowstrasse,bus,{'A14'}
1358,1359,Zitadellenweg,strassenbahn,{'55'}
1359,1360,ZobeltitzStrasse,bus,{'A61'}
1360,1361,Zoologischer Garten,s-bahn,"{'KBS 101', 'KBS 102'}"
1361,1362,Zoologischer Garten,u-bahn,"{'A I', 'B I'}"
1362,1363,Zossener Strasse,bus,{'A28'}
1363,1364,Zossener Strasse Ecke Blücherstrasse,strassenbahn,{'95'}
1364,1365,Zum Heckeshorn,bus,{'A51'}
1365,1366,ZweiBrücker Strasse,bus,{'A63'}
1366,1367,waldstrasse Ecke Turmstrasse,bus,{'A72'}
